Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-24,16:15:00,Large Hall B,Distributed analysis in production with RDataFrame,"Discusses the transition of Distributed RDataFrame to production, highlighting improvements and performance in distributed environments.",https://indico.cern.ch/event/1338689/contributions/6010692/,,"['RDataFrame', 'distributed computing', 'data analysis', 'ROOT', 'Python']",3,Talk,0.9,[]
2024-10-24,15:00:00,Large Hall B,Supporting the development of Machine Learning for fundamental science in a federated Cloud with the AI_INFN platform,"Discusses the AI_INFN project enhancing ML adoption in INFN through cloud solutions and GPU-powered workflows, with a focus on LHCb's Lamarr simulation.",https://indico.cern.ch/event/1338689/contributions/6010715/,LHCb,"['Machine Learning', 'INFN', 'Cloud Computing', 'GPU', 'LHCb']",3,Talk,0.9,"['Virtual Kubelets', 'interLink provider']"
2024-10-24,14:42:00,Large Hall B,"Efficiency, Reproducibility, and Portability in HEP Machine Learning Training - ML Training Facility at Vanderbilt University","Development of a machine learning training facility at Vanderbilt University for efficiency, reproducibility, and portability.",https://indico.cern.ch/event/1338689/contributions/6010710/,,"['machine learning', 'HEP', 'Vanderbilt', 'MLflow', 'reproducibility', 'portability']",3,Talk,0.9,[]
2024-10-24,14:24:00,Large Hall B,On-Grid GPU development via interactive HTCondor jobs and Analysis Facility style workflows,Developing interactive access to Grid GPUs using HTCondor jobs and Apptainer containers for better utilization.,https://indico.cern.ch/event/1338689/contributions/6010708/,,"['GPU', 'Grid computing', 'HTCondor', 'Apptainer', 'interactive development']",2,Talk,0.8,"['MIG instances', 'CVMFS']"
2024-10-24,14:06:00,Large Hall B,Web-based graphics in ROOT,Exploration of TWebCanvas in ROOT for unified web-based graphics across platforms using JavaScript ROOT v7.,https://indico.cern.ch/event/1338689/contributions/6010699/,,"['ROOT', 'Web Graphics', 'JavaScript', 'TWebCanvas', 'Authentication']",2,Talk,0.8,[]
2024-10-24,13:48:00,Large Hall B,"Data discovery, analysis and reproducibility in Virtual Research Environments","The CERN VRE initiative enhances data access, analysis, and reproducibility using REANA, Jupyter, and CVMFS in a unified workspace.",https://indico.cern.ch/event/1338689/contributions/6010696/,,"['CERN VRE', 'REANA', 'Jupyter', 'data analysis', 'reproducibility']",2,Talk,0.8,"['ESCAPE project', 'CVMFS', 'Rucio']"
2024-10-24,13:30:00,Large Hall B,"Navigating the Multilingual Landscape of Scientific Computing: Python, Julia, and Awkward Array",Exploration of Python and Julia interoperability using Awkward Array for HEP data analysis.,https://indico.cern.ch/event/1338689/contributions/6010686/,,"['Python', 'Julia', 'Awkward Array', 'interoperability', 'scientific computing', 'HEP']",2,Talk,0.8,[]
2024-10-23,16:51:00,Large Hall B,Operational experience from the Spanish CMS Analysis Facility at CIEMAT,Describes resources and functionalities of the new CMS Analysis Facility at CIEMAT for evolving LHC data analysis needs.,https://indico.cern.ch/event/1338689/contributions/6011544/,CMS,"['CMS', 'Analysis Facility', 'CIEMAT', 'Computing Infrastructure', 'Data Analysis']",2,Talk,0.8,[]
2024-10-23,17:27:00,Large Hall B,Computing Activities at the Spanish Tier-1 and Tier-2s for the ATLAS experiment in the LHC Run3 period and towards the High-Luminosity Phase (HL-LHC),Discusses the computing contributions of Spanish Tier-1 and Tier-2 centers to ATLAS during LHC Run3 and preparations for HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6010707/,ATLAS,"['ATLAS', 'Tier-1', 'Tier-2', 'computing', 'data processing', 'GRID', 'High-Luminosity LHC', 'distributed analysis']",2,Talk,0.8,"['Facility for Interactive Distributed Analysis', 'Data Lakes']"
2024-10-23,17:09:00,Large Hall B,Building Scalable Analysis Infrastructure for ATLAS,The abstract discusses creating a scalable infrastructure using cloud-native tools for ATLAS analysis at HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6010704/,ATLAS,"['cloud computing', 'scalable infrastructure', 'Kubernetes', 'Dask', 'ServiceX', 'RDataFrame']",3,Talk,0.9,[]
2024-10-23,17:45:00,Large Hall B,Leveraging distributed resources through high throughput analysis platforms for enhancing HEP data analyses,The talk focuses on using distributed resources for high throughput data analysis in CMS and ATLAS experiments.,https://indico.cern.ch/event/1338689/contributions/6010647/,"ATLAS, CMS","['Distributed Computing', 'Dask', 'High Throughput Analysis', 'CMS', 'ATLAS']",3,Talk,0.95,[]
2024-10-23,16:33:00,Large Hall B,Evolution and Broadening of the National Analysis Facility at DESY,"The evolution of the National Analysis Facility at DESY, focusing on infrastructure, user collaboration, and security in scientific computing.",https://indico.cern.ch/event/1338689/contributions/6010713/,ALPS II,"['National Analysis Facility', 'DESY', 'ALPS II', 'Infrastructure', 'Security', 'Data Management']",2,Talk,0.8,"['Interdisciplinary Data and Analysis Facility', 'CI/CD pipelines']"
2024-10-24,16:33:00,Room 2.A (Seminar Room),Hardware and software design of APEnetX: a custom FPGA-based NIC for scientific computing,"Presentation on APEnetX, a custom FPGA-based NIC for scientific computing, featuring RDMA and QoS.",https://indico.cern.ch/event/1338689/contributions/6011643/,,"['HPC', 'FPGA', 'NIC', 'scientific computing', 'RDMA', 'QoS']",1,Talk,0.9,[]
2024-10-24,17:27:00,Room 2.A (Seminar Room),Diving into large-scale congestion with NOTED as a network controller and machine learning-based traffic forecasting,NOTED enhances network congestion detection and uses machine learning for traffic forecasting in LHC networks.,https://indico.cern.ch/event/1338689/contributions/6011603/,LHC,"['network congestion', 'machine learning', 'traffic forecasting', 'NOTED', 'LHCOPN', 'LHCONE']",2,Talk,0.8,"['NOTED', 'LSTM', 'LHCOPN', 'LHCONE']"
2024-10-24,17:09:00,Room 2.A (Seminar Room),Software defined network control for LHC Experiments,Focuses on software-defined networks to optimize data transfers for LHC experiments using SENSE and Rucio.,https://indico.cern.ch/event/1338689/contributions/6011589/,CMS,"['LHC', 'CMS', 'network', 'data management', 'SENSE', 'Rucio']",2,Talk,0.8,[]
2024-10-24,16:15:00,Room 2.A (Seminar Room),Revolutionising Radio Astronomy: The UK’s Role in SKA’s SRCNet Deployment,"The UK's role in deploying SKA's SRCNet for data processing in radio astronomy, focusing on data management and HPC tools.",https://indico.cern.ch/event/1338689/contributions/6011575/,,"['Radio Astronomy', 'SKA', 'SRCNet', 'HPC', 'Data Management', 'UK']",1,Talk,0.95,[]
2024-10-24,16:51:00,Room 2.A (Seminar Room),Towards an IPv6-only WLCG: more successes in reducing IPv4,Discusses WLCG's transition from dual-stack IPv6/IPv4 to IPv6-only to simplify operations and security.,https://indico.cern.ch/event/1338689/contributions/6011559/,,"['WLCG', 'IPv6', 'Networking', 'HEPiX', 'Data Transfers']",1,Talk,0.9,[]
2024-10-23,17:09:00,Room 2.A (Seminar Room),Heterogeneous Computing and Power Efficiency in HEP,The Glasgow ScotGrid facility optimizes power efficiency in HEP using heterogeneous computing with ARM cores.,https://indico.cern.ch/event/1338689/contributions/6011562/,,"['Heterogeneous Computing', 'Power Efficiency', 'HEP', 'ARM Cores', 'Benchmarking']",2,Talk,0.8,"['HEPScore', 'Frequency Scan methodology', 'Ampere Altra Q80', 'NVidia Grace']"
2024-10-23,16:33:00,Room 2.A (Seminar Room),Allocating Carbon Costs to Computing Payloads across Heterogeneous Infrastructures.,Discusses allocating carbon costs to computing tasks in heterogeneous research infrastructures.,https://indico.cern.ch/event/1338689/contributions/6011572/,,"['carbon costs', 'computing infrastructure', 'heterogeneous', 'IRIS', 'NetZero']",1,Talk,0.95,"['IRISCAST Project', 'IRIS Carbon Mapping Project']"
2024-10-23,17:45:00,Room 2.A (Seminar Room),Enhancing Network Analytics through Machine Learning,Research on ML/DL to improve network management for scientific data transfers.,https://indico.cern.ch/event/1338689/contributions/6011858/,,"['Machine Learning', 'Deep Learning', 'Network Management', 'Anomaly Detection', 'Predictive Modeling']",2,Talk,0.7,[]
2024-10-23,16:51:00,Room 2.A (Seminar Room),Taking on RISC for Energy-Efficient Computing in HEP,"Exploration of RISC-V architecture for energy-efficient computing in HEP, assessing compatibility and performance.",https://indico.cern.ch/event/1338689/contributions/6011565/,,"['RISC-V', 'energy-efficient computing', 'HEP', 'ROOT', 'performance']",1,Talk,0.8,[]
2024-10-23,17:27:00,Room 2.A (Seminar Room),Heterogeneous computing at INFN-T1,The presentation discusses enabling ARM nodes for LHC experiments at INFN-T1 and their potential adoption.,https://indico.cern.ch/event/1338689/contributions/6011898/,LHC,"['computing', 'ARM architecture', 'Tier1 data centers']",2,Talk,0.8,[]
2024-10-23,16:15:00,Room 2.A (Seminar Room),"Carbon, Power, and Sustainability in ATLAS Computing",Efforts to assess and reduce the carbon footprint of ATLAS distributed computing for HL-LHC upgrades.,https://indico.cern.ch/event/1338689/contributions/6011602/,ATLAS,"['carbon footprint', 'distributed computing', 'sustainability', 'HL-LHC']",2,Talk,0.7,['life-cycle assessment (LCA)']
2024-10-22,15:00:00,Large Hall B,Provisioning of Grid computing resources in the Norwegian Research and Education Cloud,Discusses the integration of Norwegian Grid computing resources into the NREC cloud for ALICE and ATLAS experiments.,https://indico.cern.ch/event/1338689/contributions/6011687/,"ALICE, ATLAS","['Grid computing', 'cloud computing', 'WLCG', 'Norwegian Research and Education Cloud', 'HPC', 'Terraform', 'Ansible']",2,Talk,0.8,"['NREC', 'JAliEn', 'Neic NDGF dCache']"
2024-10-22,14:24:00,Large Hall B,Exploiting GPU Resources at VEGA for CMS Software Validation,"CMS uses HPC systems for software validation, integrating GPU resources at VEGA for CMSSW release validation.",https://indico.cern.ch/event/1338689/contributions/6011614/,CMS,"['HPC', 'GPU', 'CMS', 'software validation', 'distributed computing']",2,Talk,0.8,[]
2024-10-22,14:06:00,Large Hall B,Efficient and fast container execution using image snapshotters,Comparison of snapshotter plugins for efficient container execution in physics workloads.,https://indico.cern.ch/event/1338689/contributions/6011588/,,"['container execution', 'image snapshotters', 'CVMFS', 'SOCI', 'Stargz', 'reusability', 'reproducibility']",2,Talk,0.8,[]
2024-10-22,13:48:00,Large Hall B,An implementation of cloud-based grid CE and SE for ATLAS and Belle II,Implementation of cloud-based grid computing using VMs for ATLAS and Belle II with OpenStack and xrootd-s3.,https://indico.cern.ch/event/1338689/contributions/6011580/,ATLAS,"['cloud computing', 'grid computing', 'OpenStack', 'xrootd', 'HTCondor', 'Ansible']",2,Talk,0.8,[]
2024-10-22,13:30:00,Large Hall B,Cache Rules Everything Around Me: Building ePIC Containers With Spack,Discussion on using Spack to build software containers for the ePIC collaboration at the Electron-Ion Collider.,https://indico.cern.ch/event/1338689/contributions/6011573/,ePIC,"['containers', 'Spack', 'software distribution', 'Electron-Ion Collider']",2,Talk,0.8,[]
2024-10-22,16:15:00,Large Hall B,Checkpoint-Restart for HPC,Explores checkpoint-restart mechanisms in HPC with a focus on DMTCP and its application on the NERSC Perlmutter system.,https://indico.cern.ch/event/1338689/contributions/6011590/,,"['checkpoint-restart', 'HPC', 'DMTCP', 'Geant4', 'distributed computing']",2,Talk,0.7,"['NERSC Perlmutter', 'Shifter', 'Podman-HPC']"
2024-10-22,16:33:00,Large Hall B,Integration of the Goettingen HPC cluster Emmy to the WLCG Tier-2 centre GoeGrid and performance tests,Integration of Goettingen's HPC cluster with WLCG for ATLAS job processing using containers and automated systems.,https://indico.cern.ch/event/1338689/contributions/6011604/,ATLAS,"['WLCG', 'HPC', 'ATLAS', 'containers', 'computing']",2,Talk,0.8,"['COBalD', 'TARDIS']"
2024-10-22,17:09:00,Large Hall B,Commissioning and exploitation of the MareNostrum5 cluster at the Barcelona Supercomputing Center for CMS computing,"Explores the use of the MareNostrum5 cluster for CMS data processing and simulation tasks, addressing network limitations and resource utilization.",https://indico.cern.ch/event/1338689/contributions/6011667/,CMS,"['supercomputing', 'CMS', 'data processing', 'distributed computing']",2,Talk,0.8,[]
2024-10-23,15:00:00,Room 2.A (Seminar Room),The Glance project common infrastructure dependencies upgrade from the ATLAS Glance perspective,Describes the upgrade of infrastructure dependencies for the Glance project from the ATLAS perspective.,https://indico.cern.ch/event/1338689/contributions/6011817/,ATLAS,"['Glance project', 'infrastructure', 'ATLAS', 'CERN', 'CENTOS', 'PHP']",1,Talk,0.9,[]
2024-10-23,13:30:00,Room 2.A (Seminar Room),A RoCE-based network framework for science workloads in HEPS data center,Designing a RoCE-based network framework for HEPS to handle large data volumes from beamlines.,https://indico.cern.ch/event/1338689/contributions/6011691/,,"['RoCE', 'network framework', 'HEPS', 'data center']",1,Talk,0.9,[]
2024-10-23,14:42:00,Room 2.A (Seminar Room),Improving overall GPU sharing and usage efficiency with Kubernetes,"The paper discusses improving GPU sharing and efficiency in HEP using Kubernetes, covering usage patterns and partitioning methods.",https://indico.cern.ch/event/1338689/contributions/6011677/,,"['GPU', 'Kubernetes', 'HEP', 'Machine Learning', 'Efficiency', 'Resource Sharing']",2,Talk,0.8,[]
2024-10-23,14:24:00,Room 2.A (Seminar Room),Using the ATLAS experiment software on heterogeneous resources,"Explores the usage of ATLAS software on ARM CPUs and GPUs, optimizing performance for HL-LHC data processing.",https://indico.cern.ch/event/1338689/contributions/6011581/,ATLAS,"['ATLAS', 'HL-LHC', 'ARM', 'GPUs', 'Athena', 'PanDA', 'WLCG', 'performance optimization']",2,Talk,0.8,[]
2024-10-23,14:06:00,Room 2.A (Seminar Room),Near-Data Computing Model for Accelerating LHC Data Filtering,A model for optimizing LHC data filtering by using near-data computing with Data Processing Units.,https://indico.cern.ch/event/1338689/contributions/6011574/,LHC,"['data filtering', 'near-data computing', 'Data Processing Units', 'LHC']",2,Talk,0.8,[]
2024-10-24,17:09:00,Room 2.B (Conference Room),"CVMFS: Pushing performance on highly parallel, many-core clients","Discusses developments in CVMFS performance for highly parallel, many-core environments, addressing bugs and limitations.",https://indico.cern.ch/event/1338689/contributions/6010994/,LHC,"['CVMFS', 'distributed computing', 'LHC', 'performance', 'parallel computing']",2,Talk,0.8,[]
