Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-23,08:09:00,Large Hall B,Building Scalable Analysis Infrastructure for ATLAS,The project focuses on creating a scalable analysis infrastructure for ATLAS using cloud-native tools and federated platforms for better data analysis.,https://indico.cern.ch/event/1338689/contributions/6010704/,ATLAS,"['cloud-native', 'scalable infrastructure', 'Kubernetes', 'Dask', 'ServiceX', 'data analysis']",3,Talk,0.85,[]
2024-10-23,08:45:00,Large Hall B,Leveraging distributed resources through high throughput analysis platforms for enhancing HEP data analyses,"A platform for high throughput analysis of HEP data using distributed resources, comparing legacy and interactive workflows with Dask and Kubernetes.",https://indico.cern.ch/event/1338689/contributions/6010647/,"CMS, ATLAS","['distributed computing', 'high throughput analysis', 'Dask', 'Kubernetes', 'supersymmetric particles', 'dark matter']",3,Talk,0.9,[]
2024-10-23,07:33:00,Large Hall B,Evolution and Broadening of the National Analysis Facility at DESY,"The National Analysis Facility at DESY has evolved to support various physics groups, focusing on user interaction, security, and modern computational tools.",https://indico.cern.ch/event/1338689/contributions/6010713/,ALPS II,"['Analysis Facility', 'DESY', 'Data Management', 'Security', 'User Collaboration']",1,Talk,0.6,[]
2024-10-24,07:33:00,Room 2.A (Seminar Room),Hardware and software design of APEnetX: a custom FPGA-based NIC for scientific computing,"The presentation discusses the design and advancements of APEnetX, a custom FPGA-based NIC for efficient scientific computing interconnects.",https://indico.cern.ch/event/1338689/contributions/6011643/,,"['FPGA', 'NIC', 'HPC', 'data transfer', 'scientific computing']",1,Talk,0.4,[]
2024-10-24,08:27:00,Room 2.A (Seminar Room),Diving into large-scale congestion with NOTED as a network controller and machine learning-based traffic forecasting,NOTED enhances network capacity by detecting congestion and utilizing machine learning for traffic forecasting in high-performance computing environments.,https://indico.cern.ch/event/1338689/contributions/6011603/,,"['network optimization', 'machine learning', 'traffic forecasting', 'LSTM', 'WLCG']",1,Talk,0.5,[]
2024-10-24,08:09:00,Room 2.A (Seminar Room),Software defined network control for LHC Experiments,"The work discusses a software-defined network for managing data transfer priorities in LHC experiments, focusing on the CMS experiment's data management needs.",https://indico.cern.ch/event/1338689/contributions/6011589/,CMS,"['network control', 'data management', 'LHC', 'SENSE', 'Rucio']",1,Talk,0.7,[]
2024-10-24,07:15:00,Room 2.A (Seminar Room),Revolutionising Radio Astronomy: The UK’s Role in SKA’s SRCNet Deployment,"The UK is contributing to the SKA project with SRCNet, a distributed network for processing and managing astronomical data, enhancing research productivity.",https://indico.cern.ch/event/1338689/contributions/6011575/,,"['SKA', 'SRCNet', 'distributed computing', 'data management', 'cloud resources']",1,Talk,0.7,[]
2024-10-24,07:51:00,Room 2.A (Seminar Room),Towards an IPv6-only WLCG: more successes in reducing IPv4,"This work discusses the transition of the WLCG from IPv4 to an IPv6-only environment, focusing on deployment efforts and data transfer observations.",https://indico.cern.ch/event/1338689/contributions/6011559/,,"['IPv6', 'WLCG', 'data transfer', 'networking', 'HEP']",1,Talk,0.7,"['HEPiX', 'CLAT', '464XLAT']"
2024-10-23,08:09:00,Room 2.A (Seminar Room),Heterogeneous Computing and Power Efficiency in HEP,"The presentation discusses optimizing power efficiency in heterogeneous computing environments for high energy physics research, showcasing benchmarking results and performance comparisons.",https://indico.cern.ch/event/1338689/contributions/6011562/,,"['heterogeneous computing', 'power efficiency', 'HEPScore', 'benchmarking', 'performance optimization']",1,Talk,0.6,[]
2024-10-23,07:33:00,Room 2.A (Seminar Room),Allocating Carbon Costs to Computing Payloads across Heterogeneous Infrastructures.,"The talk discusses carbon cost allocation models for computing infrastructures within the IRIS community, focusing on their applicability and lessons learned.",https://indico.cern.ch/event/1338689/contributions/6011572/,,"['carbon costs', 'computing infrastructure', 'IRIS community', 'sustainability']",1,Talk,0.8,[]
2024-10-23,08:45:00,Room 2.A (Seminar Room),Enhancing Network Analytics through Machine Learning,The research focuses on using machine learning to enhance network management by predicting and mitigating issues that affect data transfers in scientific experiments.,https://indico.cern.ch/event/1338689/contributions/6011858/,,"['Machine Learning', 'Deep Learning', 'Network Analytics', 'Anomaly Detection', 'Predictive Modeling']",1,Talk,0.4,[]
2024-10-23,07:51:00,Room 2.A (Seminar Room),Taking on RISC for Energy-Efficient Computing in HEP,"The study evaluates RISC-V architecture for energy-efficient computing in HEP, testing performance and software compatibility with existing frameworks.",https://indico.cern.ch/event/1338689/contributions/6011565/,,"['RISC-V', 'energy-efficient computing', 'HEP', 'performance benchmarking', 'software compatibility']",1,Talk,0.3,[]
2024-10-23,08:27:00,Room 2.A (Seminar Room),Heterogeneous computing at INFN-T1,"The presentation discusses the integration of ARM nodes for LHC experiments at INFN-T1, covering performance comparisons and future adoption in data centers.",https://indico.cern.ch/event/1338689/contributions/6011898/,,"['Heterogeneous computing', 'ARM architecture', 'LHC experiments', 'data centers']",1,Talk,0.4,[]
2024-10-23,07:15:00,Room 2.A (Seminar Room),"Carbon, Power, and Sustainability in ATLAS Computing",The ATLAS Collaboration's efforts to assess and reduce the carbon footprint of its distributed computing infrastructure as it prepares for future upgrades.,https://indico.cern.ch/event/1338689/contributions/6011602/,ATLAS,"['carbon footprint', 'distributed computing', 'HL-LHC', 'life-cycle assessment']",1,Talk,0.7,[]
2024-10-22,06:00:00,Large Hall B,Provisioning of Grid computing resources in the Norwegian Research and Education Cloud,"This talk covers the integration of Norwegian Grid computing resources for WLCG, emphasizing cloud technology for better accessibility and scalability.",https://indico.cern.ch/event/1338689/contributions/6011687/,"ALICE, ATLAS","['Grid computing', 'cloud computing', 'WLCG', 'infrastructure', 'scalability', 'monitoring']",1,Talk,0.6,[]
2024-10-22,05:24:00,Large Hall B,Exploiting GPU Resources at VEGA for CMS Software Validation,"The CMS experiment explores integrating HPC resources for software validation, focusing on GPU utilization and operational assessments compared to traditional Grid sites.",https://indico.cern.ch/event/1338689/contributions/6011614/,CMS,"['HPC', 'GPU', 'CMS', 'Grid computing', 'software validation']",1,Talk,0.7,[]
2024-10-22,05:06:00,Large Hall B,Efficient and fast container execution using image snapshotters,"The talk discusses efficient container execution in high-energy physics, focusing on caching mechanisms and performance of snapshotter plugins for container images.",https://indico.cern.ch/event/1338689/contributions/6011588/,,"['container execution', 'snapshotter plugins', 'performance evaluation', 'reproducibility', 'caching mechanisms']",2,Talk,0.7,[]
2024-10-22,04:48:00,Large Hall B,An implementation of cloud-based grid CE and SE for ATLAS and Belle II,This presentation discusses a cloud-based grid computing implementation for ATLAS and Belle II using OpenStack and other tools.,https://indico.cern.ch/event/1338689/contributions/6011580/,"ATLAS, Belle II","['cloud computing', 'grid computing', 'OpenStack', 'HTCondor', 'Ansible']",1,Talk,0.7,[]
2024-10-22,04:30:00,Large Hall B,Cache Rules Everything Around Me: Building ePIC Containers With Spack,The talk discusses the ePIC collaboration's use of containers and Spack for modular software distribution and validation workflows at the Electron-Ion Collider.,https://indico.cern.ch/event/1338689/contributions/6011573/,Electron-Ion Collider,"['containers', 'Spack', 'software distribution', 'benchmarking', 'validation workflows']",1,Talk,0.6,[]
2024-10-22,07:15:00,Large Hall B,Checkpoint-Restart for HPC,"The talk covers checkpoint-restart techniques in HPC, focusing on DMTCP and its application in distributed computing and performance management for long computations.",https://indico.cern.ch/event/1338689/contributions/6011590/,,"['checkpoint-restart', 'HPC', 'distributed computing', 'DMTCP', 'Geant4']",1,Talk,0.3,[]
2024-10-22,07:33:00,Large Hall B,Integration of the Goettingen HPC cluster Emmy to the WLCG Tier-2 centre GoeGrid and performance tests,Integration of the Goettingen HPC cluster Emmy into the WLCG Tier-2 centre GoeGrid to enhance computing and storage for LHC Run 4 with performance tests included.,https://indico.cern.ch/event/1338689/contributions/6011604/,ATLAS,"['HPC', 'WLCG', 'GoeGrid', 'ATLAS', 'computing power', 'mass storage']",1,Talk,0.7,"['COBalD', 'TARDIS', 'FIDIUM']"
2024-10-22,08:09:00,Large Hall B,Commissioning and exploitation of the MareNostrum5 cluster at the Barcelona Supercomputing Center for CMS computing,"The MareNostrum 5 cluster enhances CMS data processing and simulation, addressing connectivity and resource constraints for better performance.",https://indico.cern.ch/event/1338689/contributions/6011667/,CMS,"['MareNostrum 5', 'distributed computing', 'CMS', 'data processing', 'supercomputing']",1,Talk,0.7,[]
2024-10-23,06:00:00,Room 2.A (Seminar Room),The Glance project common infrastructure dependencies upgrade from the ATLAS Glance perspective,"The Glance project focuses on upgrading software dependencies for high-energy physics data management across several CERN experiments, addressing technical and organizational challenges.",https://indico.cern.ch/event/1338689/contributions/6011817/,ATLAS,"['data management', 'software upgrade', 'CERN', 'collaboration', 'virtual machines']",1,Talk,0.7,[]
2024-10-23,04:30:00,Room 2.A (Seminar Room),A RoCE-based network framework for science workloads in HEPS data center,"The abstract discusses a high-performance network framework for efficiently handling large data volumes in the HEPS data center, comparing it to existing network architectures.",https://indico.cern.ch/event/1338689/contributions/6011691/,,"['HEPS', 'data center', 'network architecture', 'RoCE', 'data acquisition']",1,Talk,0.2,[]
2024-10-23,05:42:00,Room 2.A (Seminar Room),Improving overall GPU sharing and usage efficiency with Kubernetes,"This work discusses improving GPU sharing and usage efficiency in High Energy Physics, focusing on techniques for managing resources for machine learning.",https://indico.cern.ch/event/1338689/contributions/6011677/,,"['GPU', 'Kubernetes', 'machine learning', 'High Energy Physics', 'resource management']",2,Talk,0.6,[]
2024-10-23,05:24:00,Room 2.A (Seminar Room),Using the ATLAS experiment software on heterogeneous resources,"The ATLAS experiment is enhancing its software for the HL-LHC by porting to ARM and GPU architectures, focusing on performance optimizations and workflow management.",https://indico.cern.ch/event/1338689/contributions/6011581/,ATLAS,"['HL-LHC', 'ARM', 'GPU', 'data processing', 'workflow management', 'performance optimization']",1,Talk,0.7,[]
2024-10-23,05:06:00,Room 2.A (Seminar Room),Near-Data Computing Model for Accelerating LHC Data Filtering,"A model to filter LHC data close to storage to optimize data access and improve processing speeds, enhancing the existing infrastructure.",https://indico.cern.ch/event/1338689/contributions/6011574/,LHC,"['data filtering', 'LHC', 'DPU', 'data processing', 'computing model']",2,Talk,0.6,[]
2024-10-24,08:09:00,Room 2.B (Conference Room),"CVMFS: Pushing performance on highly parallel, many-core clients","The abstract discusses performance improvements for the CVMFS in highly parallel computing environments, addressing bugs and limitations encountered with many-core clients.",https://indico.cern.ch/event/1338689/contributions/6010994/,,"['CVMFS', 'distributed file system', 'LHC', 'performance', 'parallel computing']",1,Talk,0.6,[]
2024-10-24,07:51:00,Room 2.B (Conference Room),Enabling Alternative Architectures in the ALICE Grid,"The ALICE Collaboration explores ARM resources for Grid jobs, enhancing middleware to support diverse architectures and improve resource utilization.",https://indico.cern.ch/event/1338689/contributions/6010977/,ALICE,"['ARM architecture', 'Grid computing', 'middleware', 'HPC', 'Amd64', 'Aarch64', 'resource utilization']",1,Talk,0.6,[]
2024-10-24,05:42:00,Room 2.B (Conference Room),Preparation for Multi-Site Processing at the Vera C. Rubin Observatory,"The abstract discusses the multi-site data processing preparation for the Vera C. Rubin Observatory's LSST, focusing on workflow management and infrastructure.",https://indico.cern.ch/event/1338689/contributions/6011017/,,"['data processing', 'Rubin Observatory', 'multi-site', 'workflow management', 'PanDA']",1,Talk,0.6,[]
